ID,Age,Education,Experience,Income,ZIP Code,Married,Dependents,Credit_Card,Num_Credit_Card,Monthly_CC_Usage,Credit_Score,Self_Employed,Salaried,Loan_Amount,Nationality,Personal_Loan,Securities_Account,CD_Account,Online_Banking,Last_Two_Years_Tax_Return_Filled,Living_Property,Property_Area,Loan_Status,
1092,41,3,17,48000,486004,1,3,1,3,3000,Standard,No,No,100000,Indian,0,0,0,1,Yes ,Owned,Rural,Reject,
1093,25,1,1,70000,486006,0,4,0,3,26000,Standard,No,Yes ,200000,Indian,0,1,0,1,Yes ,Owned,Urban,Approved,
1094,27,2,3,40000,486342,0,3,0,3,1000,Standard,Yes ,Yes,100000,Indian,0,0,0,1,No,Owned,Urban,Approved,
1095,50,1,24,44000,486449,1,4,1,3,18000,Standard,Yes,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
1096,50,3,25,43000,486556,0,1,0,3,14000,Standard,Yes,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
1097,43,3,18,29000,486001,0,1,0,5,3000,Standard,Yes,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
1098,50,1,24,188000,486001,1,3,1,5,13000,Standard,Yes,No,1000000,Indian,1,0,0,0,No,Owned,Semi Urban,Reject,
1099,46,1,20,114000,486002,1,1,1,5,0,Standard,No,Yes,1000000,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Approved,
1100,30,2,6,52000,486001,0,3,0,5,7000,Standard,Yes,No,200000,Indian,0,0,0,1,No,Owned,Semi Urban,Reject,
1101,42,1,16,13000,483990,0,1,0,5,2000,Standard,No,No,50000,Indian,0,0,0,1,Yes ,Rented,Urban,Reject,
1102,42,3,17,95000,456776,0,3,0,5,5000,Standard,No,Yes ,50000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
1103,29,3,3,84000,474009,0,1,0,5,29000,Standard,Yes ,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Rural,Reject,
1104,38,1,14,49000,462003,0,1,0,5,18000,Standard,Yes,Yes,100000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
1105,51,1,25,181000,486228,1,1,1,5,17000,Standard,Yes,Yes,1000000,Indian,0,0,0,1,Yes ,Rented,Urban,Approved,
1106,35,2,10,182000,475336,1,1,1,5,3000,Standard,Yes,Yes,1000000,Indian,1,0,1,1,Yes ,Owned,Urban,Approved,
1107,37,1,13,70000,480331,0,2,0,5,27000,Standard,Yes,No,200000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
1108,47,1,21,79000,483334,1,3,1,5,11000,Standard,No,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
1109,55,2,29,61000,486445,1,4,1,5,28000,Standard,Yes,No,200000,Indian,0,0,0,1,No,Rented,Semi Urban,Reject,
1110,65,1,41,121000,480337,0,2,0,5,21000,Standard,No,Yes,1000000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
1111,58,1,33,34000,474002,0,3,0,5,2000,Poor,Yes,No,100000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
1112,54,1,28,183000,464111,0,1,0,5,10000,Poor,No,No,1000000,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
1113,52,3,28,51000,483225,1,1,1,4,16000,Standard,No,Yes ,200000,Indian,0,1,0,0,No,Owned,Semi Urban,Approved,
1114,28,3,2,70000,474001,1,3,1,4,3000,Standard,Yes ,Yes,200000,Indian,0,0,0,0,Yes ,Owned,Rural,Reject,
1115,32,1,8,39000,480223,1,1,1,4,17000,Standard,Yes,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
1116,51,2,24,84000,486448,0,3,0,4,20000,Standard,Yes,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
1117,43,1,18,122000,464228,1,1,1,4,70000,Standard,Yes,Yes,1000000,Indian,0,0,0,1,No,Rented,Urban,Approved,
1118,42,1,18,145000,464228,1,1,1,4,17000,Standard,Yes,No,1000000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
1119,42,1,17,98000,453562,1,2,1,4,4000,Standard,No,Yes,50000,Indian,0,0,0,1,Yes ,Rented,Urban,Approved,
1120,41,3,16,79000,456673,0,1,0,4,10000,Standard,Yes,No,50000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
1121,34,3,8,38000,456661,1,2,1,9,20000,Poor,No,No,100000,Indian,0,0,0,1,No,Owned,Semi Urban,Reject,
1122,30,2,6,49000,480559,1,3,1,9,7000,Poor,No,Yes ,100000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
1123,32,1,7,38000,456665,0,1,0,9,10000,Poor,Yes ,Yes,100000,Indian,0,0,0,1,Yes ,Rented,Urban,Reject,
1124,46,3,20,91000,456665,0,4,0,9,26000,Poor,Yes,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
1125,38,1,12,29000,480338,1,4,1,9,2000,Poor,Yes,Yes,100000,Indian,0,0,0,0,No,Owned,Rural,Reject,
1126,37,1,13,172000,486112,0,2,0,9,65000,Poor,Yes,Yes,1000000,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
1127,32,1,8,104000,486220,1,2,1,9,37000,Poor,Yes,No,1000000,Indian,1,0,0,0,No,Rented,Urban,Reject,
1128,35,1,9,58000,474001,1,1,1,9,25000,Poor,No,Yes,200000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
1129,30,2,5,171000,452001,0,2,0,7,19000,Good,Yes,No,1000000,Indian,1,0,0,0,Yes ,Owned,Urban,Approved,
1130,30,1,4,73000,486442,1,3,1,7,33000,Good,No,Yes,200000,Indian,1,0,1,1,Yes ,Owned,Urban,Approved,
1131,58,1,32,191000,456001,0,1,0,7,29000,Good,Yes,No,1000000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
1132,57,3,27,90000,456010,0,2,0,7,45000,Good,No,No,50000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
1133,34,1,9,55000,456006,1,3,1,7,23000,Good,No,Yes ,200000,Indian,0,1,1,1,Yes ,Owned,Semi Urban,Approved,
1134,31,2,4,28000,456001,0,1,0,7,20000,Good,Yes ,Yes,100000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
1135,39,3,14,42000,456006,0,1,0,7,25000,Good,Yes,Yes,100000,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Approved,
1136,57,2,33,9000,456006,0,1,0,7,1000,Good,Yes,Yes,50000,Indian,0,1,0,1,No,Owned,Rural,Reject,
1137,47,2,21,65000,456006,0,1,0,1,15000,Good,Yes,Yes,200000,Indian,0,1,0,1,Yes ,Rented,Urban,Approved,
1138,51,3,26,134000,456006,0,4,0,1,45000,Good,Yes,No,1000000,Indian,1,1,1,1,Yes ,Owned,Urban,Approved,
1139,30,1,6,83000,456001,0,4,0,1,34000,Good,No,Yes,50000,Indian,0,1,0,1,Yes ,Owned,Urban,Approved,
1140,55,2,28,38000,456001,0,3,0,1,10000,Good,Yes,No,100000,Indian,0,0,0,1,No,Owned,Urban,Reject,
1141,32,1,6,13000,456006,1,4,1,1,3000,Good,No,No,50000,Indian,0,0,0,1,Yes ,Rented,Urban,Reject,
1142,32,3,7,143000,456010,0,3,0,1,29000,Good,No,Yes ,1000000,Indian,1,0,0,1,Yes ,Owned,Semi Urban,Approved,
1143,44,1,20,75000,456009,0,4,0,1,19000,Good,Yes ,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
1144,33,3,7,120000,456006,0,1,0,1,32000,Good,Yes,Yes,1000000,Indian,1,0,0,1,No,Owned,Semi Urban,Approved,
1145,49,2,24,91000,456001,0,1,0,5,28000,Standard,Yes,Yes,50000,Indian,0,0,0,0,Yes ,Rented,Urban,Approved,
1146,32,3,6,99000,456010,1,2,1,5,15000,Standard,Yes,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
1147,31,1,7,71000,456010,0,1,0,5,1000,Standard,Yes,No,200000,Indian,0,1,0,0,Yes ,Owned,Rural,Reject,
1148,37,2,13,111000,456001,0,1,0,5,8000,Standard,No,Yes,1000000,Indian,0,0,0,0,No,Owned,Urban,Approved,
1149,41,1,15,108000,456010,0,1,0,5,52000,Standard,Yes,No,1000000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
1150,56,1,32,158000,456010,0,1,0,5,74000,Standard,No,Yes,1000000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
1151,55,1,31,81000,456006,0,3,0,5,26700,Standard,Yes,No,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
1152,49,3,23,12000,456006,0,2,0,5,1000,Standard,No,No,50000,Indian,0,1,1,1,No,Owned,Urban,Reject,
1153,63,1,37,21000,456006,0,2,0,5,4000,Standard,No,Yes ,50000,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Approved,
1154,55,1,30,55000,456008,1,4,1,5,9000,Standard,Yes ,Yes,200000,Indian,0,0,0,1,No,Owned,Semi Urban,Approved,
1155,59,3,35,42000,456006,0,1,0,5,18000,Standard,Yes,Yes,100000,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Approved,
1156,41,1,16,81000,456010,1,2,1,5,4000,Standard,Yes,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
1157,49,1,25,13000,456003,0,4,0,5,2000,Standard,Yes,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
1158,48,1,23,132000,483332,0,1,0,5,6000,Standard,Yes,No,1000000,Indian,0,0,0,0,Yes ,Owned,Rural,Reject,
1159,41,3,16,99000,480107,0,1,0,5,10000,Standard,No,Yes,50000,Indian,0,0,0,1,Yes ,Rented,Urban,Approved,
1160,50,1,26,23000,456221,1,4,1,5,2000,Standard,Yes,No,50000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
1161,28,2,1,40000,456010,0,1,0,1,20000,Good,No,No,100000,Indian,0,1,0,1,Yes ,Owned,Urban,Approved,
1162,36,1,11,181000,464002,0,3,0,1,14000,Good,No,Yes ,1000000,Indian,1,0,0,0,Yes ,Owned,Urban,Approved,
1163,38,1,14,112000,474009,0,2,0,1,22000,Good,Yes ,Yes,1000000,Indian,0,0,0,0,No,Rented,Urban,Approved,
1164,34,1,9,138000,474001,0,2,0,1,78000,Good,Yes,Yes,1000000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
1165,41,2,17,94000,464676,0,3,0,1,38000,Good,Yes,Yes,50000,Indian,1,1,1,1,Yes ,Owned,Semi Urban,Approved,
1166,43,1,19,113000,464001,0,1,0,1,17000,Good,Yes,Yes,1000000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
1167,30,2,5,112000,464001,1,4,1,1,50000,Standard,Yes,No,1000000,Indian,1,0,0,0,No,Owned,Urban,Reject,
1168,37,1,12,190000,464001,0,2,0,1,30000,Good,No,Yes,1000000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
1169,62,3,37,38000,464001,0,1,0,6,11000,Standard,Yes,No,100000,Indian,0,0,0,1,Yes ,Owned,Rural,Reject,
1170,40,3,16,32000,464002,0,1,0,6,14000,Standard,No,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
1171,35,2,10,104000,464002,1,3,1,6,6000,Standard,Yes,No,1000000,Indian,0,0,0,0,No,Rented,Urban,Reject,
1172,64,2,40,43000,464002,0,1,0,6,19000,Good,No,No,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
1173,49,2,24,45000,464002,0,3,0,6,17000,Standard,No,Yes ,100000,Indian,0,1,0,1,Yes ,Rented,Urban,Approved,
1174,24,2,-1,35000,456666,0,2,0,6,17000,Good,Yes ,Yes,100000,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
1175,36,2,10,42000,486556,1,4,1,6,12000,Standard,Yes,Yes,100000,Indian,0,0,0,1,No,Owned,Semi Urban,Approved,
1176,29,2,4,58000,486552,1,1,1,6,8000,Good,Yes,Yes,200000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
1177,29,1,3,103000,486536,0,4,0,9,34000,Poor,Yes,Yes,1000000,Indian,1,0,0,1,Yes ,Rented,Semi Urban,Reject,
1178,28,2,3,71000,486449,0,1,0,9,33000,Standard,Yes,No,200000,Indian,1,1,1,1,Yes ,Owned,Urban,Approved,
1179,33,2,7,14000,486448,0,1,0,9,4000,Poor,No,Yes,50000,Indian,0,0,0,1,No,Owned,Semi Urban,Reject,
1180,36,3,11,98000,486445,1,3,1,9,12000,Poor,Yes,No,50000,Indian,0,1,0,0,Yes ,Owned,Rural,Reject,
1181,42,2,17,90000,486444,1,1,1,9,1000,Poor,No,No,50000,Indian,0,0,0,0,No,Rented,Urban,Reject,
1182,25,1,0,65000,486442,0,4,0,9,2000,Poor,No,Yes ,200000,Indian,0,1,0,0,Yes ,Owned,Urban,Reject,
1183,28,1,2,19000,486343,1,4,1,9,4000,Poor,Yes ,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
1184,50,2,25,35000,486342,1,3,1,9,17000,Poor,Yes,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
1185,34,1,9,71000,486341,0,4,0,6,13000,Standard,Yes,Yes,200000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
1186,43,1,19,31000,486340,0,3,0,6,5000,Good,Yes,Yes,100000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
1187,62,2,38,43000,486338,0,4,0,6,12000,Good,Yes,No,100000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
1188,61,2,36,24000,486333,0,1,0,6,15000,Good,No,Yes,50000,Indian,0,1,0,0,Yes ,Owned,Semi Urban,Approved,
1189,45,3,19,58000,486228,1,2,1,6,4000,Good,Yes,No,200000,Indian,0,1,0,0,Yes ,Rented,Urban,Approved,
1190,42,1,17,115000,486226,0,2,0,6,4000,Standard,No,Yes,1000000,Indian,0,0,0,1,No,Owned,Semi Urban,Approved,
1191,39,1,15,168000,486223,0,2,0,6,80000,Good,Yes,No,1000000,Indian,0,1,0,0,Yes ,Rented,Rural,Reject,
1192,29,1,5,128000,486220,1,1,1,6,15000,Good,No,No,1000000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
1193,45,1,20,138000,486123,1,1,1,7,70000,Poor,No,Yes ,1000000,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
1194,58,2,32,81000,486115,1,3,1,7,17000,Poor,Yes ,Yes,50000,Indian,0,0,0,1,No,Owned,Urban,Reject,
1195,29,3,3,41000,486113,0,4,0,7,13000,Poor,Yes,Yes,100000,Indian,0,0,0,1,Yes ,Rented,Urban,Reject,
1196,32,2,7,123000,486113,0,2,0,7,29000,Standard,Yes,Yes,1000000,Indian,1,0,0,1,Yes ,Owned,Urban,Approved,
1197,37,1,13,71000,486112,0,2,0,7,27000,Poor,Yes,Yes,200000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
1198,48,3,23,8000,486006,1,1,1,7,4000,Poor,Yes,No,50000,Indian,0,0,0,0,No,Owned,Semi Urban,Reject,
1199,40,1,14,42000,486004,0,2,0,7,7000,Poor,No,Yes,100000,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Reject,
1200,29,1,4,62000,486002,0,2,0,7,25000,Poor,Yes,No,200000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
1201,36,1,12,22000,486001,0,4,0,3,10000,Standard,No,No,50000,Indian,0,1,0,1,Yes ,Owned,Semi Urban,Approved,
1202,35,2,8,38000,486001,0,4,0,3,10000,Standard,No,Yes ,100000,Indian,0,0,0,1,No,Owned,Rural,Reject,
1203,35,2,11,24000,486001,0,4,0,3,4000,Standard,Yes ,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
1204,62,1,37,50000,485881,0,3,0,3,24000,Standard,Yes,Yes,200000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
1205,26,2,1,190000,483990,0,4,0,3,13000,Standard,Yes,Yes,1000000,Indian,1,0,0,1,Yes ,Owned,Urban,Approved,
1206,32,1,7,94000,483880,0,2,0,3,31000,Standard,Yes,Yes,50000,Indian,0,0,0,1,No,Owned,Urban,Approved,
1207,63,3,37,165000,483775,0,4,0,3,51000,Standard,Yes,No,1000000,Indian,1,0,0,0,Yes ,Rented,Urban,Approved,
1208,38,2,12,43000,483773,1,4,1,3,12000,Standard,No,Yes,100000,Indian,0,0,0,0,No,Owned,Semi Urban,Approved,
1209,50,2,26,48000,483504,1,1,1,5,16000,Standard,Yes,No,100000,Indian,0,0,0,0,Yes ,Rented,Semi Urban,Approved,
1210,46,2,21,52000,483501,1,3,1,5,27000,Standard,No,Yes,200000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
1211,50,1,24,84000,483501,0,4,0,5,49000,Standard,Yes,No,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
1212,61,1,36,131000,483501,0,1,0,5,9000,Standard,No,No,1000000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
1213,34,1,8,44000,483501,0,4,0,5,2000,Standard,No,Yes ,100000,Indian,0,0,0,0,Yes ,Rented,Rural,Reject,
1214,27,1,2,78000,483501,0,4,0,5,2000,Standard,Yes ,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
1215,61,2,36,15000,483501,0,4,0,5,4000,Standard,Yes,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
1216,45,3,20,38000,483445,1,4,1,5,19000,Standard,Yes,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
1217,50,3,25,84000,483442,0,1,0,4,13000,Standard,Yes,Yes,50000,Indian,0,1,0,1,No,Rented,Urban,Approved,
1218,44,1,20,122000,483334,0,1,0,4,3000,Standard,Yes,No,1000000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
1219,62,1,36,98000,483332,0,2,0,4,28000,Standard,No,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
1220,45,2,18,80000,483225,0,3,0,4,26700,Standard,Yes,No,50000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
1221,41,1,17,165000,483222,0,2,0,4,80000,Standard,No,No,1000000,Indian,0,0,0,1,No,Owned,Semi Urban,Reject,
1222,30,1,5,121000,483220,1,2,1,4,33000,Standard,No,Yes ,1000000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
1223,61,2,37,20000,483220,0,3,0,4,4000,Standard,Yes ,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
1224,45,1,19,11000,483110,0,1,0,4,2000,Standard,Yes,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Rural,Reject,
1225,59,3,35,45000,483105,0,1,0,3,18000,Good,Yes,Yes,100000,Indian,0,0,0,1,No,Rented,Urban,Approved,
1226,30,2,6,118000,482056,0,2,0,3,28000,Good,Yes,Yes,1000000,Indian,1,0,0,0,Yes ,Owned,Urban,Approved,
1227,60,1,36,14000,482053,1,2,1,3,3000,Good,Yes,No,50000,Indian,0,0,0,1,Yes ,Rented,Urban,Reject,
1228,39,2,13,30000,482051,0,3,0,3,2000,Good,No,Yes,100000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
1229,56,1,30,45000,482050,0,1,0,3,2000,Good,Yes,No,100000,Indian,0,0,0,0,No,Owned,Urban,Reject,
1230,56,1,32,80000,482020,0,3,0,3,26700,Good,No,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
1231,27,2,1,25000,482011,1,4,1,3,3000,Good,Yes,No,100000,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Approved,
1232,66,1,41,144000,482011,1,1,1,3,25000,Standard,No,No,1000000,Indian,0,1,1,1,Yes ,Owned,Semi Urban,Approved,
1233,43,3,19,84000,482011,0,4,0,5,2000,Good,No,Yes ,50000,Indian,0,0,0,1,No,Owned,Urban,Approved,
1234,53,1,29,22000,482010,0,2,0,5,4000,Good,Yes ,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
1235,44,1,18,33000,482009,1,3,1,5,15000,Good,Yes,Yes,100000,Indian,0,0,0,1,No,Rented,Rural,Reject,
1236,54,3,28,60000,482007,0,4,0,5,26000,Standard,Yes,Yes,200000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
1237,31,2,6,81000,482007,0,4,0,5,22000,Good,Yes,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
1238,38,3,13,169000,482006,1,1,1,5,68000,Good,Yes,No,1000000,Indian,1,0,1,1,Yes ,Owned,Urban,Approved,
1239,28,3,2,63000,482005,0,2,0,5,16000,Good,No,Yes,200000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
1240,51,3,26,12000,482005,1,2,1,5,7000,Good,Yes,No,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
1241,52,1,27,15000,482005,0,4,0,3,8000,Standard,No,No,50000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
1242,64,3,38,39000,482004,1,1,1,3,5000,Standard,No,Yes ,100000,Indian,0,1,1,1,Yes ,Owned,Semi Urban,Approved,
1243,29,2,4,44000,482004,0,4,0,3,20000,Standard,Yes ,Yes,100000,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Approved,
1244,34,1,10,110000,482004,0,1,0,3,40000,Standard,Yes,Yes,1000000,Indian,0,0,0,1,No,Owned,Urban,Approved,
1245,33,2,8,130000,482003,1,3,1,3,63000,Standard,Yes,Yes,1000000,Indian,1,0,0,0,Yes ,Rented,Semi Urban,Approved,
1246,46,3,21,41000,482003,0,1,0,3,14000,Standard,Yes,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Rural,Reject,
1247,48,3,22,59000,482003,0,1,0,3,14000,Standard,Yes,No,200000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
1248,52,1,28,39000,482002,0,2,0,3,8000,Standard,No,Yes,100000,Indian,0,0,0,1,No,Owned,Urban,Approved,
1249,44,2,19,35000,482002,0,4,0,4,0,Standard,Yes,No,100000,Indian,0,0,0,1,Yes ,Rented,Urban,Approved,
1250,51,2,27,80000,482002,1,1,1,4,26000,Good,No,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
1251,47,2,20,81000,482002,0,1,0,4,26700,Good,Yes,No,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
1252,39,3,13,31000,482002,0,2,0,4,8000,Standard,No,No,100000,Indian,0,0,0,0,No,Owned,Semi Urban,Reject,
1253,42,3,17,93000,482002,0,4,0,4,19000,Standard,No,Yes ,50000,Indian,0,0,0,0,Yes ,Rented,Semi Urban,Approved,
1254,57,1,33,45000,482002,0,4,0,4,15000,Standard,Yes ,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
1255,36,3,12,40000,482002,1,2,1,4,6000,Good,Yes,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
1256,27,3,1,80000,482002,1,2,1,4,16000,Good,Yes,Yes,50000,Indian,0,0,0,1,No,Owned,Semi Urban,Approved,
1257,31,3,7,20000,482002,0,1,0,4,4000,Standard,Yes,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Rural,Reject,
1258,63,3,37,41000,482002,1,1,1,4,5000,Standard,Yes,No,100000,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
1259,34,1,8,31000,482002,1,1,1,4,3000,Standard,No,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
1260,52,2,27,35000,482002,0,4,0,1201,2000,Standard,Yes,No,100000,Indian,0,0,0,1,No,Owned,Urban,Reject,
1261,57,3,31,40000,482002,1,3,1,4,14000,Standard,No,No,100000,Indian,0,0,0,1,Yes ,Rented,Urban,Approved,
1262,63,3,39,84000,482002,0,1,0,4,18000,Standard,No,Yes ,50000,Indian,0,0,0,0,No,Owned,Urban,Approved,
1263,26,3,1,53000,482002,0,2,0,4,16000,Standard,Yes ,Yes,200000,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Approved,
1264,35,3,5,85000,482001,0,4,0,4,40000,Standard,Yes,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
1265,58,1,33,138000,482001,0,2,0,7,39000,Poor,Yes,Yes,1000000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
1266,32,3,2,71000,482001,0,2,0,7,17500,Standard,Yes,Yes,200000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
1267,64,3,39,113000,482001,1,1,1,7,8000,Poor,Yes,No,1000000,Indian,0,0,0,0,Yes ,Rented,Semi Urban,Reject,
1268,50,2,23,23000,482001,0,2,0,7,10000,Poor,No,Yes,50000,Indian,0,1,0,0,Yes ,Owned,Rural,Reject,
1269,34,1,9,62000,482001,0,3,0,7,23000,Standard,Yes,No,200000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
1270,36,3,11,14000,482001,1,4,1,7,2000,Poor,No,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
1271,43,3,18,60000,482001,1,2,1,7,22000,Poor,Yes,No,200000,Indian,0,0,0,0,No,Rented,Urban,Reject,
1272,28,1,4,94000,482001,0,3,0,7,8000,Poor,No,No,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
1273,64,2,39,83000,482001,0,3,0,7,18000,Standard,No,Yes ,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
1274,60,3,35,130000,482001,1,3,1,7,63000,Standard,Yes ,Yes,1000000,Indian,1,0,1,1,Yes ,Owned,Semi Urban,Approved,
1275,62,1,37,61000,482001,0,4,0,7,17000,Standard,Yes,Yes,200000,Indian,0,0,0,0,No,Owned,Semi Urban,Approved,
1276,27,1,2,92000,482001,0,2,0,7,31000,Standard,Yes,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
1277,42,3,16,20000,482001,1,2,1,7,8000,Standard,Yes,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
1278,45,1,20,194000,482001,0,2,0,7,88000,Standard,Yes,No,1000000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
1279,36,1,10,74000,482001,1,1,1,7,25000,Standard,No,Yes,200000,Indian,0,0,0,0,No,Rented,Rural,Reject,
1280,48,3,22,84000,482001,0,2,0,7,4000,Standard,Yes,No,50000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
1281,65,2,40,98000,482001,0,3,0,8,18000,Poor,No,No,50000,Indian,0,0,0,0,Yes ,Rented,Urban,Reject,
1282,39,1,15,52000,482001,0,3,0,8,23300,Standard,No,Yes ,200000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
1283,51,2,26,55000,482001,1,1,1,8,13000,Standard,Yes ,Yes,200000,Indian,0,0,0,0,No,Owned,Urban,Approved,
1284,30,1,6,64000,480559,0,4,0,8,34000,Poor,Yes,Yes,200000,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
1285,65,1,40,128000,480557,0,1,0,8,25000,Poor,Yes,Yes,1000000,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Reject,
1286,38,2,13,113000,480554,1,4,1,8,17000,Poor,Yes,Yes,1000000,Indian,1,0,0,0,Yes ,Owned,Semi Urban,Reject,
1287,29,2,3,50000,480553,1,3,1,8,11000,Poor,Yes,No,200000,Indian,0,0,0,0,No,Owned,Semi Urban,Reject,
1288,42,2,18,54000,480551,0,4,0,8,22000,Poor,No,Yes,200000,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
